Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
rnec-web-01;Minimum CPU Load (%);8/02/2022 20:34;1;;rnec-web-01;Peak CPU Load (%);8/02/2022 20:34;32;;rnec-web-01;Average CPU Load (%);8/02/2022 20:34;11.1875
rnec-web-01;Minimum CPU Load (%);9/02/2022 2:49;0;;rnec-web-01;Peak CPU Load (%);9/02/2022 2:49;24;;rnec-web-01;Average CPU Load (%);9/02/2022 2:49;6.571428571
rnec-web-01;Minimum CPU Load (%);9/02/2022 9:04;0;;rnec-web-01;Peak CPU Load (%);9/02/2022 9:04;25;;rnec-web-01;Average CPU Load (%);9/02/2022 9:04;8.641025641
rnec-web-01;Minimum CPU Load (%);9/02/2022 15:19;0;;rnec-web-01;Peak CPU Load (%);9/02/2022 15:19;21;;rnec-web-01;Average CPU Load (%);9/02/2022 15:19;7.333333333
rnec-web-01;Minimum CPU Load (%);9/02/2022 21:34;0;;rnec-web-01;Peak CPU Load (%);9/02/2022 21:34;29;;rnec-web-01;Average CPU Load (%);9/02/2022 21:34;8.333333333
rnec-web-01;Minimum CPU Load (%);10/02/2022 3:49;0;;rnec-web-01;Peak CPU Load (%);10/02/2022 3:49;32;;rnec-web-01;Average CPU Load (%);10/02/2022 3:49;9.727272727
rnec-web-01;Minimum CPU Load (%);10/02/2022 10:04;0;;rnec-web-01;Peak CPU Load (%);10/02/2022 10:04;21;;rnec-web-01;Average CPU Load (%);10/02/2022 10:04;7.882352941
rnec-web-01;Minimum CPU Load (%);10/02/2022 16:19;0;;rnec-web-01;Peak CPU Load (%);10/02/2022 16:19;39;;rnec-web-01;Average CPU Load (%);10/02/2022 16:19;12.52941176
rnec-web-01;Minimum CPU Load (%);11/02/2022 4:49;1;;rnec-web-01;Peak CPU Load (%);11/02/2022 4:49;36;;rnec-web-01;Average CPU Load (%);11/02/2022 4:49;12.88235294
rnec-web-01;Minimum CPU Load (%);11/02/2022 11:04;0;;rnec-web-01;Peak CPU Load (%);11/02/2022 11:04;21;;rnec-web-01;Average CPU Load (%);11/02/2022 11:04;10.52631579
rnec-web-01;Minimum CPU Load (%);11/02/2022 17:19;0;;rnec-web-01;Peak CPU Load (%);11/02/2022 17:19;59;;rnec-web-01;Average CPU Load (%);11/02/2022 17:19;13.03571429
rnec-web-01;Minimum CPU Load (%);11/02/2022 23:34;0;;rnec-web-01;Peak CPU Load (%);11/02/2022 23:34;25;;rnec-web-01;Average CPU Load (%);11/02/2022 23:34;10.63636364
rnec-web-01;Minimum CPU Load (%);12/02/2022 5:49;2;;rnec-web-01;Peak CPU Load (%);12/02/2022 5:49;53;;rnec-web-01;Average CPU Load (%);12/02/2022 5:49;9.64
rnec-web-01;Minimum CPU Load (%);12/02/2022 12:04;1;;rnec-web-01;Peak CPU Load (%);12/02/2022 12:04;15;;rnec-web-01;Average CPU Load (%);12/02/2022 12:04;9
rnec-web-01;Minimum CPU Load (%);12/02/2022 18:19;10;;rnec-web-01;Peak CPU Load (%);12/02/2022 18:19;15;;rnec-web-01;Average CPU Load (%);12/02/2022 18:19;13.33333333
rnec-web-01;Minimum CPU Load (%);13/02/2022 0:34;12;;rnec-web-01;Peak CPU Load (%);13/02/2022 0:34;15;;rnec-web-01;Average CPU Load (%);13/02/2022 0:34;13.5
rnec-web-01;Minimum CPU Load (%);13/02/2022 6:49;0;;rnec-web-01;Peak CPU Load (%);13/02/2022 6:49;28;;rnec-web-01;Average CPU Load (%);13/02/2022 6:49;13.76
rnec-web-01;Minimum CPU Load (%);13/02/2022 13:04;1;;rnec-web-01;Peak CPU Load (%);13/02/2022 13:04;32;;rnec-web-01;Average CPU Load (%);13/02/2022 13:04;13.28947368
rnec-web-01;Minimum CPU Load (%);13/02/2022 19:19;0;;rnec-web-01;Peak CPU Load (%);13/02/2022 19:19;29;;rnec-web-01;Average CPU Load (%);13/02/2022 19:19;11.43243243
rnec-web-01;Minimum CPU Load (%);14/02/2022 1:34;0;;rnec-web-01;Peak CPU Load (%);14/02/2022 1:34;24;;rnec-web-01;Average CPU Load (%);14/02/2022 1:34;9.763157895
