Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
C7000-1;Minimum CPU Load (%);8/02/2022 7:53;12;;C7000-1;Peak CPU Load (%);8/02/2022 7:53;13;;C7000-1;Average CPU Load (%);8/02/2022 7:53;12.5
C7000-1;Minimum CPU Load (%);8/02/2022 14:08;12;;C7000-1;Peak CPU Load (%);8/02/2022 14:08;14;;C7000-1;Average CPU Load (%);8/02/2022 14:08;12.71428571
C7000-1;Minimum CPU Load (%);8/02/2022 20:23;12;;C7000-1;Peak CPU Load (%);8/02/2022 20:23;13;;C7000-1;Average CPU Load (%);8/02/2022 20:23;12.83333333
C7000-1;Minimum CPU Load (%);9/02/2022 2:38;12;;C7000-1;Peak CPU Load (%);9/02/2022 2:38;14;;C7000-1;Average CPU Load (%);9/02/2022 2:38;12.83333333
C7000-1;Minimum CPU Load (%);9/02/2022 8:53;12;;C7000-1;Peak CPU Load (%);9/02/2022 8:53;14;;C7000-1;Average CPU Load (%);9/02/2022 8:53;12.83333333
C7000-1;Minimum CPU Load (%);9/02/2022 15:08;12;;C7000-1;Peak CPU Load (%);9/02/2022 15:08;14;;C7000-1;Average CPU Load (%);9/02/2022 15:08;12.71428571
C7000-1;Minimum CPU Load (%);9/02/2022 21:23;13;;C7000-1;Peak CPU Load (%);9/02/2022 21:23;14;;C7000-1;Average CPU Load (%);9/02/2022 21:23;13
C7000-1;Minimum CPU Load (%);10/02/2022 3:38;12;;C7000-1;Peak CPU Load (%);10/02/2022 3:38;15;;C7000-1;Average CPU Load (%);10/02/2022 3:38;13
C7000-1;Minimum CPU Load (%);10/02/2022 9:53;12;;C7000-1;Peak CPU Load (%);10/02/2022 9:53;14;;C7000-1;Average CPU Load (%);10/02/2022 9:53;12.92105263
C7000-1;Minimum CPU Load (%);10/02/2022 16:08;12;;C7000-1;Peak CPU Load (%);10/02/2022 16:08;14;;C7000-1;Average CPU Load (%);10/02/2022 16:08;12.97297297
C7000-1;Minimum CPU Load (%);10/02/2022 22:23;12;;C7000-1;Peak CPU Load (%);10/02/2022 22:23;14;;C7000-1;Average CPU Load (%);10/02/2022 22:23;12.89473684
C7000-1;Minimum CPU Load (%);11/02/2022 4:38;12;;C7000-1;Peak CPU Load (%);11/02/2022 4:38;14;;C7000-1;Average CPU Load (%);11/02/2022 4:38;12.89189189
C7000-1;Minimum CPU Load (%);11/02/2022 10:53;12;;C7000-1;Peak CPU Load (%);11/02/2022 10:53;14;;C7000-1;Average CPU Load (%);11/02/2022 10:53;12.86842105
