Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
EVM-PWEB02-RNEC;Minimum CPU Load (%);3/02/2022 16:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);3/02/2022 16:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);3/02/2022 16:19;0.5
EVM-PWEB02-RNEC;Minimum CPU Load (%);3/02/2022 22:34;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);3/02/2022 22:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);3/02/2022 22:34;0.166666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);4/02/2022 4:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);4/02/2022 4:49;4;;EVM-PWEB02-RNEC;Average CPU Load (%);4/02/2022 4:49;0.333333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);4/02/2022 11:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);4/02/2022 11:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);4/02/2022 11:04;0.285714286
EVM-PWEB02-RNEC;Minimum CPU Load (%);4/02/2022 17:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);4/02/2022 17:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);4/02/2022 17:19;0
EVM-PWEB02-RNEC;Minimum CPU Load (%);4/02/2022 23:34;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);4/02/2022 23:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);4/02/2022 23:34;0.5
EVM-PWEB02-RNEC;Minimum CPU Load (%);5/02/2022 5:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);5/02/2022 5:49;4;;EVM-PWEB02-RNEC;Average CPU Load (%);5/02/2022 5:49;0.333333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);5/02/2022 12:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);5/02/2022 12:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);5/02/2022 12:04;0
EVM-PWEB02-RNEC;Minimum CPU Load (%);5/02/2022 18:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);5/02/2022 18:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);5/02/2022 18:19;0.5
EVM-PWEB02-RNEC;Minimum CPU Load (%);6/02/2022 0:34;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);6/02/2022 0:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);6/02/2022 0:34;0
EVM-PWEB02-RNEC;Minimum CPU Load (%);6/02/2022 6:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);6/02/2022 6:49;4;;EVM-PWEB02-RNEC;Average CPU Load (%);6/02/2022 6:49;0.333333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);6/02/2022 13:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);6/02/2022 13:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);6/02/2022 13:04;0
